"element_id"	"iwa_id"	"dwa_id"	"dwa_title"	"dwa_title_nb"	"changed"
"4.A.1.a.2"	"4.A.1.a.2.I02"	"4.A.1.a.2.I02.D17"	"Inspect operations of green energy facilities."	"Inspiserer drift ved fornybare kraftverk"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I02"	"4.A.1.a.2.I02.D18"	"Monitor conditions at energy-producing landfills."	"Fører tilsyn med forholdene på energiproduserende avfallsdeponier"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I02"	"4.A.1.a.2.I02.D19"	"Monitor the handling of hazardous materials or medical wastes."	"Fører tilsyn med håndteringen av farlige materialer eller medisinsk avfall"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I02"	"4.A.1.a.2.I02.D20"	"Monitor organizational processes."	"Fører tilsyn med prosesser i virksomheten"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I03"	"4.A.1.a.2.I03.D01"	"Monitor financial information."	"Fører tilsyn med økonomisk informasjon"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I03"	"4.A.1.a.2.I03.D02"	"Monitor financial activities."	"Fører tilsyn med økonomiske aktiviteter"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I03"	"4.A.1.a.2.I03.D03"	"Monitor sales activities."	"Fører tilsyn med salgsaktivitet"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I03"	"4.A.1.a.2.I03.D04"	"Monitor flow of cash or other resources."	"Fører tilsyn med kontantstrøm eller andre ressurser"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I03"	"4.A.1.a.2.I03.D05"	"Monitor financial indicators."	"Fører tilsyn med økonomiske indikatorer"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I03"	"4.A.1.a.2.I03.D06"	"Monitor business indicators."	"Følger med på konjunkturindikatorer"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I04"	"4.A.1.a.2.I04.D01"	"Monitor traffic signals."	"Overvåker trafikksignaler"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I04"	"4.A.1.a.2.I04.D02"	"Time vehicle speed or traffic-control equipment operation."	"Beregner drift av hastighets- eller trafikkontrollutstyr"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I05"	"4.A.1.a.2.I05.D01"	"Monitor patient progress or responses to treatments."	"Fører tilsyn med pasienters framgang eller respons på behandlinger"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I05"	"4.A.1.a.2.I05.D02"	"Monitor clients to evaluate treatment progress."	"Følger med på brukere for å evaluere behandlingsprogresjon"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I05"	"4.A.1.a.2.I05.D03"	"Monitor patients following surgeries or other treatments."	"Fører tilsyn med pasienter etter operasjoner eller andre behandlinger"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I05"	"4.A.1.a.2.I05.D04"	"Monitor animal behavior or condition."	"Fører tilsyn med dyrs atferd eller forfatning"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I05"	"4.A.1.a.2.I05.D05"	"Monitor health or behavior of people or animals."	"Observerer folks eller dyrs helse eller atferd"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I05"	"4.A.1.a.2.I05.D06"	"Monitor patients to detect health problems."	"Fører tilsyn med pasienter for å oppdage helseproblemer"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I05"	"4.A.1.a.2.I05.D07"	"Monitor patient conditions during treatments, procedures, or activities."	"Fører tilsyn med pasientens tilstand under behandling, prosedyrer eller aktiviteter"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I05"	"4.A.1.a.2.I05.D08"	"Monitor nutrition related activities of individuals or groups."	"Fører tilsyn med individer eller gruppers kostholdsrelaterte aktiviteter"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I06"	"4.A.1.a.2.I06.D01"	"Monitor performance of organizational members or partners."	"Fører tilsyn med innsatsen til medlemmer eller partnere av virksomheten"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I06"	"4.A.1.a.2.I06.D02"	"Monitor patron activities to identify problems or potential problems."	"Fører tilsyn med gjesters aktiviteter for å identifisere problemer eller potensielle problemer"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I06"	"4.A.1.a.2.I06.D03"	"Monitor student performance."	"Fører tilsyn med elevers innsats"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I06"	"4.A.1.a.2.I06.D04"	"Supervise school or student activities."	"Har oppsyn med skole- eller elevaktivitet"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I06"	"4.A.1.a.2.I06.D05"	"Enforce rules or policies governing student behavior."	"Håndhever regler eller retningslinjer for studentoppførsel"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I06"	"4.A.1.a.2.I06.D06"	"Monitor activities of individuals to ensure safety or compliance with rules."	"Fører tilsyn med individers aktivitet for å ivareta sikkerheten eller sikre overensstemmelse med regelverk"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I06"	"4.A.1.a.2.I06.D07"	"Monitor student behavior, social development, or health."	"Fører tilsyn med elevers atferd, sosiale utvikling eller helse"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I07"	"4.A.1.a.2.I07.D01"	"Monitor environment to ensure safety."	"Følger med på omgivelsene for å ivareta sikkerheten"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I07"	"4.A.1.a.2.I07.D02"	"Monitor access or flow of people to prevent problems."	"Fører til syn med tilgang eller menneskestrøm for å forebygge problemer"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I07"	"4.A.1.a.2.I07.D03"	"Monitor building premises to ensure occupant or visitor safety."	"Fører tilsyn med bygningslokaler for å sørge for sikkerheten til beboere eller besøkere"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I07"	"4.A.1.a.2.I07.D04"	"Locate suspicious objects or vehicles."	"Lokaliserer mistenkelige gjenstander eller kjøretøy"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I07"	"4.A.1.a.2.I07.D05"	"Patrol properties to maintain safety."	"Patruljerer eiendommer for å ivareta sikkerheten"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I07"	"4.A.1.a.2.I07.D06"	"Monitor work areas to provide security."	"Fører tilsyn med arbeidsområder for å ivareta sikkerheten"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I07"	"4.A.1.a.2.I07.D07"	"Maintain surveillance of individuals or establishments."	"Overvåker personer eller virksomheter"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I07"	"4.A.1.a.2.I07.D08"	"Monitor alarm systems."	"Fører tilsyn med alarmsystemer"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I07"	"4.A.1.a.2.I07.D09"	"Monitor work areas or procedures to ensure compliance with safety procedures."	"Fører tilsyn med arbeidsområder eller -prosedyrer for å sikre at de er i henhold til retningslinjer for sikkerhet"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I07"	"4.A.1.a.2.I07.D10"	"Locate fires or fire danger areas."	"Lokaliserer branner eller brannutsatte områder"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I07"	"4.A.1.a.2.I07.D11"	"Monitor surroundings to detect potential hazards."	"Fører tilsyn med omgivelsene for å oppdage potensielle farer"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I07"	"4.A.1.a.2.I07.D12"	"Patrol natural areas to ensure safety or enforce regulations."	"Patruljerer naturområder for å ivareta sikkerheten og håndheve forskrifter"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I07"	"4.A.1.a.2.I07.D13"	"Monitor work environment to ensure safety or adherence to specifications."	"Fører tilsyn med arbeidsmiljø for å ivareta sikkerheten eller sørge for at spesifikasjoner er oppfylt"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I08"	"4.A.1.a.2.I08.D01"	"Monitor market conditions or trends."	"Følger med på markedsforhold eller -trender"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I08"	"4.A.1.a.2.I08.D02"	"Monitor current trends."	"Følger med på aktuelle trender"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I08"	"4.A.1.a.2.I08.D03"	"Monitor external affairs or events affecting business operations."	"Fører tilsyn med eksterne saker eller hendelser som påvirker forretningsdriften"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I09"	"4.A.1.a.2.I09.D01"	"Inspect landscaping to determine treatment needs."	"Inspiserer landskap for å fastsette behandlingsbehov"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I09"	"4.A.1.a.2.I09.D02"	"Monitor environmental conditions to detect hazards."	"Fører tilsyn med miljøforhold for å oppdage risikoer"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I09"	"4.A.1.a.2.I09.D03"	"Measure environmental characteristics."	"Måler miljøegenskaper"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I09"	"4.A.1.a.2.I09.D04"	"Monitor activities affecting environmental quality."	"Fører til syn med aktiviteter som påvirker kvaliteten på miljøet"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I09"	"4.A.1.a.2.I09.D05"	"Assess characteristics of fires."	"Vurderer kjennetegn ved branner"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I09"	"4.A.1.a.2.I09.D06"	"Inspect condition of natural environments."	"Inspiserer tilstanden til naturmiljøer"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I10"	"4.A.1.a.2.I10.D01"	"Monitor the security of digital information."	"Fører tilsyn med sikkerheten til digital informasjon"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I10"	"4.A.1.a.2.I10.D02"	"Monitor the performance of computer networks."	"Overvåker ytelsen til datanettverk"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I10"	"4.A.1.a.2.I10.D03"	"Monitor computer system performance to ensure proper operation."	"Følger med på ytelsen til datasystemer for å sikre at de fungerer som de skal"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I11"	"4.A.1.a.2.I11.D01"	"Identify actions needed to bring properties or facilities into compliance with regulations."	"Finner nødvendige tiltak for å sette eiendommer eller lokaler i forskriftsmessig stand"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I11"	"4.A.1.a.2.I11.D02"	"Inspect products or operations to ensure that standards are met."	"Inspiserer produkter eller drift for å sikre at standarder blir fulgt"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I11"	"4.A.1.a.2.I11.D03"	"Monitor operations to ensure compliance with safety or security policies or regulations."	"Fører tilsyn med driften for å sikre at den er i henhold til sikkerhetsforskrifter eller -retningslinjer"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I11"	"4.A.1.a.2.I11.D04"	"Monitor organizational compliance with regulations."	"Fører tilsyn med at forskrifter blir fulgt"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I11"	"4.A.1.a.2.I11.D05"	"Verify that medical activities or operations meet standards."	"Bekrefter at medisinsk aktivitet eller drift er i henhold til standarder"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I11"	"4.A.1.a.2.I11.D06"	"Monitor processes for compliance with standards."	"Fører tilsyn med at prosesser er i henhold til standarder"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I11"	"4.A.1.a.2.I11.D07"	"Evaluate personnel practices to ensure adherence to regulations."	"Evaluerer personalpraksiser for å sikre at de følger regelverk"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I11"	"4.A.1.a.2.I11.D08"	"Monitor operational activities to ensure compliance with regulations or standard operating procedures."	"Fører tilsyn med driftsaktivitet for å sikre at den er i henhold til forskrifter eller standard arbeidsprosedyrer"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I11"	"4.A.1.a.2.I11.D09"	"Evaluate construction projects to determine compliance with external standards or regulations."	"Evaluerer byggeprosjekter for å fastslå om de følger eksterne standarder eller reguleringer"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I11"	"4.A.1.a.2.I11.D10"	"Determine operational compliance with regulations or standards."	"Avgjør om driften er i overensstemmelse med regler eller standarder"	"2017-05-26"
"4.A.1.a.2"	"4.A.1.a.2.I11"	"4.A.1.a.2.I11.D11"	"Monitor medical facility activities to ensure adherence to standards or regulations."	"Fører tilsyn med bruken av medisinske lokaler for å sikre at den er i henhold til standarder eller forskrifter"	"2017-05-26"
"4.A.1.b.1"	"4.A.1.b.1.I01"	"4.A.1.b.1.I01.D01"	"Apply identification labels or tags."	"Påfører merkelapper eller etiketter"	"2017-05-26"
"4.A.1.b.1"	"4.A.1.b.1.I01"	"4.A.1.b.1.I01.D02"	"Mark agricultural or forestry products for identification."	"Merker landbruks- eller skogbruksvarer for identifisering"	"2017-05-26"
"4.A.1.b.1"	"4.A.1.b.1.I01"	"4.A.1.b.1.I01.D03"	"Mark materials or objects for identification."	"Merker materialer eller gjenstander for identifisering"	"2017-05-26"
"4.A.1.b.1"	"4.A.1.b.1.I01"	"4.A.1.b.1.I01.D04"	"Mark products, workpieces, or equipment with identifying information."	"Merker produkter, arbeidsstykker eller utstyr med identifiseringopplysninger"	"2017-05-26"
"4.A.1.b.1"	"4.A.1.b.1.I01"	"4.A.1.b.1.I01.D05"	"Label production materials."	"Etiketterer produksjonsmaterialer"	"2017-05-26"
"4.A.1.b.1"	"4.A.1.b.1.I01"	"4.A.1.b.1.I01.D06"	"Attach identification information to products, items or containers."	"Fester identifikasjonsopplysninger til produkter, artikler eller beholdere"	"2017-05-26"
"4.A.1.b.1"	"4.A.1.b.1.I02"	"4.A.1.b.1.I02.D01"	"Identify opportunities for green initiatives."	"Finner muligheter for grønne initiativer"	"2017-05-26"
"4.A.1.b.1"	"4.A.1.b.1.I02"	"4.A.1.b.1.I02.D02"	"Identify potential customers."	"Finner potensielle kunder"	"2017-05-26"
"4.A.1.b.1"	"4.A.1.b.1.I02"	"4.A.1.b.1.I02.D03"	"Identify investment opportunities or strategies."	"Finner investeringsmuligheter eller -strategier"	"2017-05-26"
"4.A.1.b.1"	"4.A.1.b.1.I02"	"4.A.1.b.1.I02.D04"	"Identify strategic business investment opportunities."	"Finner muligheter for strategiske forretningsinvesteringer"	"2017-05-26"
"4.A.1.b.1"	"4.A.1.b.1.I02"	"4.A.1.b.1.I02.D05"	"Identify new applications for existing technologies."	"Finner nye bruksområder for eksisterende teknologier"	"2017-05-26"
"4.A.1.b.1"	"4.A.1.b.1.I02"	"4.A.1.b.1.I02.D06"	"Identify opportunities to improve operational efficiency."	"Avdekker muligheter for å øke driftseffektiviteten"	"2017-05-26"
"4.A.1.b.1"	"4.A.1.b.1.I02"	"4.A.1.b.1.I02.D07"	"Identify sustainable business practices."	"Finner bærekraftige måter å drive forretninger på"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I01"	"4.A.1.b.2.I01.D01"	"Test patient heart or lung functioning."	"Tester pasienters hjerte- eller lungefunksjon"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I01"	"4.A.1.b.2.I01.D02"	"Administer screening tests to determine abilities or treatment needs."	"Administrerer screening-tester for å kartlegge evner eller behandlingsbehov"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I01"	"4.A.1.b.2.I01.D03"	"Test patient hearing."	"Tester pasienters hørsel"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I01"	"4.A.1.b.2.I01.D04"	"Test patient vision."	"Tester pasienters syn"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I01"	"4.A.1.b.2.I01.D05"	"Conduct diagnostic tests to determine patient health."	"Utfører diagnostiske tester for å fastslå pasienters helsetilstand"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I01"	"4.A.1.b.2.I01.D06"	"Administer drug screening tests."	"Administrerer narkotikatester"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I01"	"4.A.1.b.2.I01.D07"	"Test patient nervous system functioning."	"Tester pasienters nervesystem"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I01"	"4.A.1.b.2.I01.D08"	"Test biological specimens to gather information about patient conditions."	"Tester biologiske prøver for å samle informasjon om pasienters tilstand"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I02"	"4.A.1.b.2.I02.D01"	"Test green technologies or processes."	"Tester fornybare teknologier eller prosesser"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I02"	"4.A.1.b.2.I02.D02"	"Test green technology installations to verify performance."	"Tester fornybare teknologianlegg for å verifisere at de fungerer"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I03"	"4.A.1.b.2.I03.D01"	"Test materials, solutions, or samples."	"Tester materialer, oppløsninger eller prøver"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I03"	"4.A.1.b.2.I03.D02"	"Test products for functionality or quality."	"Tester produkters funksjon eller kvalitet"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I03"	"4.A.1.b.2.I03.D03"	"Analyze test results."	"Analyserer prøveresultater"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I03"	"4.A.1.b.2.I03.D04"	"Test characteristics of materials or structures."	"Tester egenskaper ved materialer eller konstruksjoner"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I03"	"4.A.1.b.2.I03.D05"	"Test chemical or physical characteristics of materials or products."	"Tester kjemiske eller fysiske egenskaper ved materialer eller produkter"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I03"	"4.A.1.b.2.I03.D06"	"Test fluids to identify contamination or other problems."	"Tester væsker for å identifisere kontaminasjon eller andre problemer"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I03"	"4.A.1.b.2.I03.D07"	"Test quality of materials or finished products."	"Tester kvaliteten til materialer eller ferdige produkter"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I04"	"4.A.1.b.2.I04.D01"	"Inspect motor vehicles."	"Inspiserer motorkjøretøy"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I04"	"4.A.1.b.2.I04.D02"	"Inspect mechanical components of vehicles to identify problems."	"Inspiserer mekaniske komponenter i kjøretøy for å avdekke problemer"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I04"	"4.A.1.b.2.I04.D03"	"Inspect vehicles to determine overall condition."	"Inspiserer kjøretøy for å fastsette allmenntilstand"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I04"	"4.A.1.b.2.I04.D04"	"Inspect locomotives or other railroad equipment."	"Inspiserer lokomotiver eller annet jernbaneutstyr"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I04"	"4.A.1.b.2.I04.D05"	"Inspect aircraft or aircraft components."	"Inspiserer fly eller flydeler"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I04"	"4.A.1.b.2.I04.D06"	"Inspect structural components of vehicles to identify problems."	"Inspiserer strukturelle komponenter i kjøretøy for å avdekke problemer"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D01"	"Inspect work sites to determine condition or necessary repairs."	"Inspiserer anleggsplasser for å vurdere tilstand eller nødvendige reparasjoner"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D02"	"Inspect work sites to identify potential environmental or safety hazards."	"Inspiserer anleggsplasser for å avdekke mulige farer for miljø eller sikkerhet"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D03"	"Inspect facilities, equipment or supplies to ensure conformance to standards."	"Inspiserer lokaler, utstyr eller forsyninger for å sikre at de møter standarder"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D04"	"Inspect cargo areas for cleanliness or condition."	"Inspiserer renhold eller forfatning av lasteområder"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D05"	"Inspect work environments to ensure safety."	"Inspiserer arbeidsmiljø for å sikre at det er trygt"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D06"	"Monitor cargo area conditions."	"Fører tilsyn med forholdene i lasteområder"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D07"	"Inspect facilities."	"Inspiserer lokaler"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D08"	"Inspect facilities or equipment to ensure specifications are met."	"Inspiserer lokaler eller utstyr for å sikre at instrukser er fulgt"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D09"	"Inspect areas for compliance with sanitation standards."	"Inspiserer områder for å kontrollere overensstemmelse med standarder for renhold"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D10"	"Inspect facilities to ensure compliance with fire regulations."	"Inspiserer lokaler for å sikre at de følger brannforskrifter"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D11"	"Inspect facilities to ensure compliance with safety, quality, or service standards."	"Inspiserer lokaler for å sikre at de følger standarder for sikkerhet, kvalitet eller service"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D12"	"Inspect facilities or sites to determine if they meet specifications or standards."	"Inspiserer lokaler eller områder for å vurdere om de følger instrukser eller standarder"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D13"	"Inspect facilities to ensure compliance with security or safety regulations."	"Inspiserer lokaler for å sikre at de møter sikkerhetsforskrifter"	"2017-05-26"
"4.A.1.b.2"	"4.A.1.b.2.I05"	"4.A.1.b.2.I05.D14"	"Inspect facilities for cleanliness."	"Inspiserer renholdet i lokaler"	"2017-05-26"
